Sentiment,Date,Username,Tweet
0,Mon Apr 06 22:33:44 PDT 2009,  Alp0,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad                        
0,Mon Apr 06 22:35:29 PDT 2009,  TheDCD,I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there I may be screwed.                
0,Mon Apr 06 22:35:29 PDT 2009,  DrewKatavich,Has now gotten somebody to read his tweets but cant get them to make an account.                                              
0,Mon Apr 06 22:35:31 PDT 2009,  tinyvamp,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:                                                 
0,Mon Apr 06 22:35:31 PDT 2009,  MTLarson1224,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me                                      
0,Mon Apr 06 22:35:35 PDT 2009,  vcf2,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha    
0,Mon Apr 06 22:35:36 PDT 2009,  thinkingmama,@breadandbadger Congrats!!  i totally forgot to submit photos                                                                 
0,Mon Apr 06 22:35:40 PDT 2009,  Cherye101,@PaulaAbdul awww Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx 
0,Mon Apr 06 22:35:40 PDT 2009,  nataleyritter,@imaginarypeach now your leaving me  .... -gets sad-                                                                         
0,Mon Apr 06 22:35:41 PDT 2009,  ciairuhh,I miss you twitter. My phone broke now I'm using a stupid Nokia phone. Ughhh I miss my advance phone.                             
0,Mon Apr 06 22:35:43 PDT 2009,  sarahdesjardins,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED                                                                        
0,Mon Apr 06 22:35:44 PDT 2009,  larsgunnarf,Tuesday�ll start with reflection �n then a lecture in Stress reducing techniques. That sure might become very useful for us accompani
0,Mon Apr 06 22:35:46 PDT 2009,  Lvonhusen,What tragedy and disaster in the news this week                                                                                  
0,Mon Apr 06 22:35:46 PDT 2009,  TimelessAKA,yes yes still trying to find a picture that will upload correclty..                                                            
0,Mon Apr 06 22:35:51 PDT 2009,  jinnah,Why oh why was the Red Sox game rained out? I was so looking forward to opening day                                                 
0,Mon Apr 06 22:35:50 PDT 2009,  edsed,I still can't find my keys.                                                                                                          
0,Mon Apr 06 22:35:50 PDT 2009,  admdrw,@charlietm I know right. I dunno what is going on with twitter.                                                                     
0,Mon Apr 06 22:35:50 PDT 2009,  Loreinski,might be getting a sore throat again                                                                                             
0,Mon Apr 06 22:35:51 PDT 2009,  OhShayLaVie,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2
0,Mon Apr 06 22:35:51 PDT 2009,  dossy,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.            
0,Mon Apr 06 22:35:52 PDT 2009,  bigwillthechamp,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd                  
0,Mon Apr 06 22:35:56 PDT 2009,  MalloryLe,is in the bathroom... wake up lakin.                                                                                             
0,Mon Apr 06 22:35:59 PDT 2009,  courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt3                                                     
0,Mon Apr 06 22:35:59 PDT 2009,  Augustina22CA,im lonely  keep me company! 22 female california                                                                             
0,Mon Apr 06 22:36:02 PDT 2009,  sdcoyle,bad day at the betfair office                                                                                                      
0,Mon Apr 06 22:36:03 PDT 2009,  omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!                                                       
0,Mon Apr 06 22:36:06 PDT 2009,  catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do                                                  
0,Mon Apr 06 22:36:06 PDT 2009,  nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round!                                                       
0,Mon Apr 06 22:36:10 PDT 2009,  meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken                                     
0,Mon Apr 06 22:36:15 PDT 2009,  nicole___,@miss_om Aww  I know I felt like that yesterday at work                                                                          
0,Mon Apr 06 22:36:16 PDT 2009,  JBarrick,@SarahReedSC treaty isn't defined                                                                                                 
0,Mon Apr 06 22:36:19 PDT 2009,  gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &ltpout&gt                                          
0,Mon Apr 06 22:36:20 PDT 2009,  Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
0,Mon Apr 06 22:36:26 PDT 2009,  princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt3 It. shout out to u courts                         
0,Mon Apr 06 22:36:27 PDT 2009,  Artiel87,@mandayyy                                                                                                                         
0,Mon Apr 06 22:36:33 PDT 2009,  jasminpatry,New video card is DOA.                                                                                                         
0,Mon Apr 06 22:36:38 PDT 2009,  saraguilford12,feeling lost naked and confused (JK sort of).....no iphone for me.                                                          
0,Mon Apr 06 22:36:39 PDT 2009,  realin,Damn i am so late at filling this appraisal form people have almost sent it .. i was so occupied in work                            
0,Mon Apr 06 22:36:51 PDT 2009,  gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &ltpout&gt                                                
0,Mon Apr 06 22:36:52 PDT 2009,  Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
0,Mon Apr 06 22:36:54 PDT 2009,  benboarder,has lost his ring. It's no-where to be seen                                                                                     
0,Mon Apr 06 22:37:03 PDT 2009,  SupernovaGirl,@burgaw Ooooooh! *sealclap* See I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp 
0,Mon Apr 06 22:37:04 PDT 2009,  latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick                                         
